timestamp,pair,action,confidence,recommended_shares,notional,estimated_profit,estimated_profit_bps,predicted_tracking_error,liquidity_score,persistence_score,regime,regime_confidence,applied_alert_tracking_error_pct,applied_confidence_threshold,reason,executed,hit,realized_net_profit,realized_net_profit_bps,realized_spread_capture,entry_timestamp,exit_timestamp
2026-02-20 00:00:00+00:00,EUFN_^STOXX,CREATE,0.8600000000000001,22679,860000.0000000001,6815.067254887995,79.24496808009295,0.008424496808009295,1.0,0.5333333333333333,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.53, liquidity score 1.00, and confidence 0.86.",True,False,-4286.903892763775,-49.8477196832997,-3.5424962938561535,2026-02-23 00:00:00+00:00,2026-03-03 00:00:00+00:00
2026-02-20 00:00:00+00:00,FEZ_^STOXX50E,CREATE,0.8833333333333333,12877,883333.3333333333,3812.132465333601,43.15621658868228,0.004815621658868228,1.0,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 1.00, and confidence 0.88.",True,False,-2800.952896789316,-31.70890071836962,-12.355359559076557,2026-02-23 00:00:00+00:00,2026-03-03 00:00:00+00:00
2026-02-20 00:00:00+00:00,ESE.PA_^GSPC,CREATE,0.7186373646760928,24343,718637.3646760929,3190.894036523458,44.402005703692716,0.004940200570369272,0.17652015671379725,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.18, and confidence 0.72.",True,False,-3640.314726542235,-50.655795335426404,-2.7010745708231507,2026-02-23 00:00:00+00:00,2026-03-03 00:00:00+00:00
2026-02-20 00:00:00+00:00,URTH_ACWI,HOLD,0.6852551385461245,0,0.0,0.0,0.0,0.0010354698458327693,1.0,0.4669950775617824,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00
2026-02-20 00:00:00+00:00,BNKE.L_^STOXX50E,CREATE,0.7236001436140137,2488,723600.1436140137,5588.399351618552,77.2304898076353,0.00822304898076353,0.2013340514034017,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.20, and confidence 0.72.",True,False,-2842.882353047178,-39.28802914339446,-0.39492016713812184,2026-02-23 00:00:00+00:00,2026-03-03 00:00:00+00:00
2026-02-20 00:00:00+00:00,SPY_^GSPC,HOLD,0.50953304228249,0,0.0,0.0,0.0,0.0003490724521912291,1.0,0.6439185273958229,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00
2026-02-20 00:00:00+00:00,BNK.PA_^FCHI,CREATE,0.7312373047567216,11732,731237.3047567216,5844.824550987954,79.93061230557012,0.008493061230557012,0.3561865237836075,0.5333333333333333,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.53, liquidity score 0.36, and confidence 0.73.",True,False,-2643.199642505213,-36.146947445256366,-0.7762324373032863,2026-02-23 00:00:00+00:00,2026-03-03 00:00:00+00:00
2026-02-23 00:00:00+00:00,BNKE.L_^STOXX50E,CREATE,0.7458985649486491,2550,745898.5649486491,5833.095691087211,78.2022645597768,0.00832022645597768,0.1961594914099121,0.6888888888888889,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.69, liquidity score 0.20, and confidence 0.75.",True,False,9753.071094687553,130.75599757131852,0.6532919712067692,2026-02-24 00:00:00+00:00,2026-03-04 00:00:00+00:00
2026-02-23 00:00:00+00:00,FEZ_^STOXX50E,CREATE,0.8833333333333333,12911,883333.3333333333,3741.0781229895742,42.351827807429146,0.004735182780742915,1.0,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 1.00, and confidence 0.88.",True,False,-3755.331847377189,-42.51319072502479,-2.857072365184777,2026-02-24 00:00:00+00:00,2026-03-04 00:00:00+00:00
2026-02-23 00:00:00+00:00,BNK.PA_^FCHI,CREATE,0.7468768890012996,11960,746876.8890012995,6122.319404891192,81.97227006284484,0.008697227006284485,0.31771777833983106,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.32, and confidence 0.75.",True,False,-893.6138919610469,-11.964674568468165,-0.04419811755423827,2026-02-24 00:00:00+00:00,2026-03-04 00:00:00+00:00
